Order_ID,Customer_ID,Delivery_Date,Scheduled_Delivery,Distance_km,Delivery_Status,Region,Courier_Name,Fuel_Cost,Time_Taken_hr,Delivery_Delay_hr,Cost_per_km
ORD10611,CUST2611,2025-06-16,2025-06-16 00:00:00,77.99,On Time,North,CourierC,96.83,2.57,0.0,1.241569431978459
ORD10612,CUST2612,2025-06-19,2025-06-18 22:00:00,167.46,On Time,East,CourierD,218.55,2.62,2.0,1.305087782156933
ORD10613,CUST2613,2025-06-05,2025-06-04 21:00:00,219.84,Delayed,North,CourierA,295.69,3.08,3.0,1.3450236535662299
ORD10614,CUST2614,2025-06-22,2025-06-21 21:00:00,48.86,On Time,North,CourierA,43.73,1.31,3.0,0.8950061399918133
ORD10615,CUST2615,2025-06-25,2025-06-24 20:00:00,114.2,On Time,West,CourierB,62.95,3.01,4.0,0.5512259194395797
ORD10616,CUST2616,2025-06-29,2025-06-28 23:00:00,301.12,On Time,North,CourierC,271.57,4.33,1.0,0.901866365568544
ORD10617,CUST2617,2025-06-14,2025-06-13 22:00:00,369.15,On Time,North,CourierD,433.29,6.07,2.0,1.1737505079236084
ORD10618,CUST2618,2025-06-28,2025-06-27 20:00:00,499.18,Delayed,West,CourierB,474.4,15.48,4.0,0.9503585880844585
ORD10619,CUST2619,2025-06-05,2025-06-04 22:00:00,466.89,On Time,East,CourierA,583.13,7.64,2.0,1.2489665660005569
ORD10620,CUST2620,2025-06-15,2025-06-14 23:00:00,323.07,On Time,South,CourierA,276.87,7.11,1.0,0.8569969356486211
ORD10621,CUST2621,2025-06-17,2025-06-16 21:00:00,213.52,Delayed,South,CourierC,242.29,4.41,3.0,1.1347414762083177
ORD10622,CUST2622,2025-06-30,2025-06-30 00:00:00,319.91,On Time,South,CourierD,219.59,4.67,0.0,0.6864118033196837
ORD10623,CUST2623,2025-06-14,2025-06-13 21:00:00,393.9,On Time,East,CourierC,492.13,5.58,3.0,1.2493780147245495
ORD10624,CUST2624,2025-06-30,2025-06-29 20:00:00,63.58,On Time,North,CourierD,66.49,1.27,4.0,1.0457691097829505
ORD10625,CUST2625,2025-06-20,2025-06-20 00:00:00,207.9,On Time,South,CourierD,146.37,2.69,0.0,0.704040404040404
ORD10626,CUST2626,2025-06-05,2025-06-04 20:00:00,420.7,On Time,East,CourierC,333.16,8.36,4.0,0.7919182315188972
ORD10627,CUST2627,2025-06-12,2025-06-11 23:00:00,195.0,Delayed,North,CourierB,243.48,2.84,1.0,1.2486153846153845
ORD10628,CUST2628,2025-06-16,2025-06-16 00:00:00,288.08,Delayed,West,CourierC,283.07,5.32,0.0,0.9826089975006943
ORD10629,CUST2629,2025-06-26,2025-06-25 20:00:00,295.95,On Time,South,CourierC,211.91,3.95,4.0,0.7160331137016388
ORD10630,CUST2630,2025-06-26,2025-06-25 23:00:00,96.32,On Time,North,CourierA,141.33,1.28,1.0,1.4672965116279073
ORD10631,CUST2631,2025-06-16,2025-06-15 21:00:00,184.31,On Time,South,CourierA,223.96,5.36,3.0,1.2151266887309424
ORD10632,CUST2632,2025-06-21,2025-06-20 23:00:00,170.58,Delayed,South,CourierC,248.56,2.22,1.0,1.4571462070582717
ORD10633,CUST2633,2025-06-07,2025-06-06 22:00:00,17.97,On Time,South,CourierC,16.66,0.25,2.0,0.9271007234279355
ORD10634,CUST2634,2025-06-04,2025-06-03 23:00:00,16.97,On Time,North,CourierA,16.55,0.24,1.0,0.9752504419563938
ORD10635,CUST2635,2025-06-01,2025-05-31 23:00:00,416.69,On Time,East,CourierD,582.51,10.41,1.0,1.3979457150399577
ORD10636,CUST2636,2025-06-30,2025-06-29 22:00:00,140.17,On Time,North,CourierC,143.68,2.0,2.0,1.0250410216166086
ORD10637,CUST2637,2025-06-30,2025-06-29 20:00:00,261.45,On Time,South,CourierB,315.64,3.61,4.0,1.2072671638936698
ORD10638,CUST2638,2025-06-05,2025-06-04 20:00:00,152.87,On Time,North,CourierB,114.98,3.44,4.0,0.7521423431673971
ORD10639,CUST2639,2025-06-23,2025-06-22 23:00:00,470.64,On Time,West,CourierB,445.57,6.06,1.0,0.9467321094679585
ORD10640,CUST2640,2025-06-26,2025-06-25 22:00:00,133.35,On Time,East,CourierC,83.14,4.1,2.0,0.6234720659917511
ORD10641,CUST2641,2025-06-10,2025-06-09 22:00:00,217.68,On Time,North,CourierD,153.68,5.81,2.0,0.7059904446894524
ORD10642,CUST2642,2025-06-22,2025-06-21 21:00:00,437.0,On Time,West,CourierD,218.91,7.68,3.0,0.5009382151029749
ORD10643,CUST2643,2025-06-05,2025-06-04 20:00:00,421.76,Delayed,East,CourierA,227.44,7.17,4.0,0.5392640364188164
ORD10644,CUST2644,2025-06-04,2025-06-04 00:00:00,97.12,On Time,West,CourierC,143.47,1.56,0.0,1.4772446457990114
ORD10645,CUST2645,2025-06-02,2025-06-01 20:00:00,402.31,On Time,East,CourierD,298.66,13.04,4.0,0.7423628545151749
ORD10646,CUST2646,2025-06-20,2025-06-19 20:00:00,231.8,On Time,North,CourierC,269.66,2.97,4.0,1.163330457290768
ORD10647,CUST2647,2025-06-10,2025-06-09 21:00:00,244.07,On Time,West,CourierA,326.83,7.57,3.0,1.339083049944688
ORD10648,CUST2648,2025-06-26,2025-06-26 00:00:00,71.07,On Time,South,CourierA,74.67,1.91,0.0,1.0506542845082314
ORD10649,CUST2649,2025-06-19,2025-06-18 21:00:00,44.9,Delayed,West,CourierA,29.33,1.46,3.0,0.6532293986636971
ORD10650,CUST2650,2025-06-26,2025-06-26 00:00:00,365.33,On Time,East,CourierB,448.67,6.26,0.0,1.2281225193660528
ORD10651,CUST2651,2025-06-01,2025-05-31 23:00:00,250.75,On Time,North,CourierC,275.89,3.27,1.0,1.100259222333001
ORD10652,CUST2652,2025-06-24,2025-06-24 00:00:00,221.24,On Time,East,CourierA,272.4,3.5,0.0,1.2312420900379677
ORD10653,CUST2653,2025-06-05,2025-06-04 21:00:00,366.11,Delayed,West,CourierC,464.87,5.15,3.0,1.2697549916691704
ORD10654,CUST2654,2025-06-13,2025-06-12 20:00:00,383.93,On Time,West,CourierB,566.45,12.52,4.0,1.4753991613054465
ORD10655,CUST2655,2025-06-04,2025-06-04 00:00:00,83.66,On Time,South,CourierB,89.81,1.47,0.0,1.07351183361224
ORD10656,CUST2656,2025-06-16,2025-06-16 00:00:00,307.06,On Time,North,CourierA,258.43,5.8,0.0,0.8416270435745457
ORD10657,CUST2657,2025-06-24,2025-06-23 22:00:00,72.0,On Time,North,CourierA,82.69,1.31,2.0,1.1484722222222221
ORD10658,CUST2658,2025-06-16,2025-06-15 20:00:00,376.93,On Time,West,CourierD,214.26,11.21,4.0,0.5684344573262939
ORD10659,CUST2659,2025-06-23,2025-06-22 23:00:00,330.19,Delayed,North,CourierC,461.41,5.14,1.0,1.39740755322693
ORD10660,CUST2660,2025-06-02,2025-06-01 21:00:00,478.52,On Time,South,CourierA,296.39,8.67,3.0,0.619388949260219
ORD10661,CUST2661,2025-06-17,2025-06-16 23:00:00,39.13,On Time,East,CourierD,32.39,0.57,1.0,0.8277536417071301
ORD10662,CUST2662,2025-06-28,2025-06-27 20:00:00,33.24,On Time,North,CourierC,43.74,0.61,4.0,1.315884476534296
ORD10663,CUST2663,2025-06-27,2025-06-27 00:00:00,144.68,Delayed,West,CourierA,158.76,3.86,0.0,1.0973182195189382
ORD10664,CUST2664,2025-06-20,2025-06-20 00:00:00,134.54,On Time,East,CourierD,120.23,2.16,0.0,0.893637579901888
ORD10665,CUST2665,2025-06-24,2025-06-23 20:00:00,127.25,On Time,East,CourierD,123.87,3.29,4.0,0.9734381139489194
ORD10666,CUST2666,2025-06-12,2025-06-12 00:00:00,453.6,On Time,South,CourierC,614.42,6.16,0.0,1.3545414462081127
ORD10667,CUST2667,2025-06-18,2025-06-18 00:00:00,128.53,On Time,West,CourierD,107.97,2.12,0.0,0.8400373453668404
ORD10668,CUST2668,2025-06-03,2025-06-03 00:00:00,139.62,On Time,North,CourierC,191.23,3.69,0.0,1.3696461824953443
ORD10669,CUST2669,2025-06-28,2025-06-27 21:00:00,380.9,On Time,West,CourierC,224.02,4.88,3.0,0.5881333683381466
ORD10670,CUST2670,2025-06-01,2025-05-31 21:00:00,227.62,Delayed,East,CourierC,290.62,4.07,3.0,1.2767770846147086
ORD10671,CUST2671,2025-06-01,2025-05-31 22:00:00,389.47,On Time,West,CourierB,524.83,11.58,2.0,1.347549233573831
ORD10672,CUST2672,2025-06-29,2025-06-28 23:00:00,37.36,On Time,North,CourierD,25.47,0.61,1.0,0.681745182012848
ORD10673,CUST2673,2025-06-19,2025-06-18 20:00:00,246.35,On Time,North,CourierC,229.19,5.77,4.0,0.9303430079155673
ORD10674,CUST2674,2025-06-11,2025-06-10 20:00:00,21.64,On Time,South,CourierA,14.4,0.31,4.0,0.6654343807763401
ORD10675,CUST2675,2025-06-05,2025-06-04 20:00:00,36.01,On Time,North,CourierB,43.45,0.51,4.0,1.206609275201333
ORD10676,CUST2676,2025-06-12,2025-06-11 22:00:00,453.69,On Time,North,CourierB,469.73,5.75,2.0,1.035354537239084
ORD10677,CUST2677,2025-06-03,2025-06-02 21:00:00,73.93,On Time,West,CourierD,83.93,1.34,3.0,1.1352630867036386
ORD10678,CUST2678,2025-06-01,2025-05-31 22:00:00,268.55,On Time,West,CourierC,187.04,5.09,2.0,0.6964811022156022
ORD10679,CUST2679,2025-06-01,2025-05-31 20:00:00,208.49,On Time,East,CourierD,148.39,3.08,4.0,0.7117367739459926
ORD10680,CUST2680,2025-06-08,2025-06-07 23:00:00,176.93,On Time,South,CourierB,95.81,4.83,1.0,0.5415135929463629
ORD10681,CUST2681,2025-06-10,2025-06-10 00:00:00,450.42,On Time,West,CourierC,370.28,7.85,0.0,0.8220771724168553
ORD10682,CUST2682,2025-06-11,2025-06-10 21:00:00,15.8,On Time,North,CourierA,16.74,0.28,3.0,1.0594936708860758
ORD10683,CUST2683,2025-06-12,2025-06-11 21:00:00,333.58,On Time,East,CourierC,452.98,9.68,3.0,1.3579351280052763
ORD10684,CUST2684,2025-06-29,2025-06-28 22:00:00,481.88,On Time,West,CourierB,562.32,9.47,2.0,1.1669295260230763
ORD10685,CUST2685,2025-06-13,2025-06-12 21:00:00,282.28,On Time,South,CourierA,264.04,3.88,3.0,0.9353833073544
ORD10686,CUST2686,2025-06-12,2025-06-11 20:00:00,468.73,On Time,South,CourierC,681.12,6.44,4.0,1.4531179997013206
ORD10687,CUST2687,2025-06-14,2025-06-13 20:00:00,30.87,On Time,East,CourierA,37.64,0.88,4.0,1.2193067703271785
ORD10688,CUST2688,2025-06-02,2025-06-01 22:00:00,212.3,On Time,East,CourierA,303.62,6.15,2.0,1.4301460197833253
ORD10689,CUST2689,2025-06-29,2025-06-28 20:00:00,133.78,On Time,East,CourierB,137.47,3.1,4.0,1.0275825982957094
ORD10690,CUST2690,2025-06-19,2025-06-18 23:00:00,366.76,Delayed,East,CourierA,278.34,4.97,1.0,0.7589159123132293
ORD10691,CUST2691,2025-06-18,2025-06-17 22:00:00,490.74,On Time,East,CourierD,271.29,13.47,2.0,0.5528181929331214
ORD10692,CUST2692,2025-06-03,2025-06-02 23:00:00,131.98,On Time,North,CourierB,161.82,2.0,1.0,1.2260948628580088
ORD10693,CUST2693,2025-06-23,2025-06-23 00:00:00,328.82,On Time,North,CourierD,204.3,9.38,0.0,0.6213125722279668
ORD10694,CUST2694,2025-06-17,2025-06-16 23:00:00,103.06,On Time,West,CourierA,82.73,1.69,1.0,0.8027362701339026
ORD10695,CUST2695,2025-06-26,2025-06-26 00:00:00,284.84,On Time,South,CourierD,294.09,5.96,0.0,1.0324743715770257
ORD10696,CUST2696,2025-06-08,2025-06-08 00:00:00,234.65,On Time,North,CourierC,249.77,3.38,0.0,1.0644363946303004
ORD10697,CUST2697,2025-06-29,2025-06-28 23:00:00,486.14,On Time,North,CourierA,535.04,11.66,1.0,1.100588307894845
ORD10698,CUST2698,2025-06-26,2025-06-25 22:00:00,306.22,On Time,North,CourierC,204.02,4.94,2.0,0.666253020704069
ORD10699,CUST2699,2025-06-10,2025-06-09 20:00:00,178.01,On Time,West,CourierD,156.6,4.26,4.0,0.8797258580978596
ORD10700,CUST2700,2025-06-26,2025-06-25 20:00:00,61.48,On Time,East,CourierC,68.69,0.94,4.0,1.117273910214704
ORD10701,CUST2701,2025-06-30,2025-06-30 00:00:00,79.87,Delayed,West,CourierA,117.39,1.08,0.0,1.4697633654688869
ORD10702,CUST2702,2025-06-02,2025-06-02 00:00:00,116.53,On Time,South,CourierC,143.06,3.21,0.0,1.227666695271604
ORD10703,CUST2703,2025-06-19,2025-06-18 22:00:00,129.23,On Time,South,CourierD,183.84,1.76,2.0,1.4225798963089067
ORD10704,CUST2704,2025-06-09,2025-06-08 21:00:00,426.05,On Time,South,CourierD,537.77,7.14,3.0,1.262222743809412
ORD10705,CUST2705,2025-06-07,2025-06-06 23:00:00,282.81,Delayed,South,CourierD,308.75,7.78,1.0,1.0917223577666986
ORD10706,CUST2706,2025-06-04,2025-06-04 00:00:00,264.08,On Time,North,CourierA,182.75,5.14,0.0,0.6920251438957892
ORD10707,CUST2707,2025-06-26,2025-06-25 20:00:00,61.81,On Time,North,CourierD,72.11,1.62,4.0,1.1666397023135415
ORD10708,CUST2708,2025-06-21,2025-06-20 22:00:00,430.77,On Time,West,CourierA,483.92,6.63,2.0,1.1233837082433782
ORD10709,CUST2709,2025-06-18,2025-06-17 23:00:00,362.79,On Time,East,CourierC,399.96,5.34,1.0,1.1024559662614735
ORD10710,CUST2710,2025-06-13,2025-06-12 22:00:00,38.5,On Time,South,CourierD,38.11,1.09,2.0,0.9898701298701299
ORD10711,CUST2711,2025-06-11,2025-06-10 23:00:00,355.38,On Time,West,CourierC,365.56,6.43,1.0,1.0286453936631212
ORD10712,CUST2712,2025-06-29,2025-06-28 23:00:00,274.05,On Time,North,CourierB,228.68,3.87,1.0,0.8344462689290275
ORD10713,CUST2713,2025-06-24,2025-06-24 00:00:00,45.45,On Time,North,CourierC,46.33,0.59,0.0,1.0193619361936193
ORD10714,CUST2714,2025-06-04,2025-06-03 22:00:00,231.86,On Time,East,CourierB,161.74,4.16,2.0,0.6975761235228155
ORD10715,CUST2715,2025-06-25,2025-06-24 22:00:00,244.92,On Time,East,CourierC,319.66,3.16,2.0,1.3051608688551366
ORD10716,CUST2716,2025-06-21,2025-06-20 20:00:00,87.06,On Time,East,CourierA,59.7,1.53,4.0,0.6857339765678843
ORD10717,CUST2717,2025-06-29,2025-06-28 20:00:00,473.12,On Time,West,CourierC,276.76,9.52,4.0,0.5849678728440987
ORD10718,CUST2718,2025-06-25,2025-06-25 00:00:00,425.74,On Time,North,CourierA,398.6,5.88,0.0,0.9362521726875558
ORD10719,CUST2719,2025-06-04,2025-06-04 00:00:00,336.17,Delayed,North,CourierA,389.39,6.15,0.0,1.1583127584257964
ORD10720,CUST2720,2025-06-10,2025-06-09 21:00:00,233.84,On Time,East,CourierD,219.28,4.36,3.0,0.9377352035579883
ORD10721,CUST2721,2025-06-05,2025-06-04 20:00:00,208.82,On Time,South,CourierA,162.2,3.83,4.0,0.7767455224595345
ORD10722,CUST2722,2025-06-09,2025-06-08 23:00:00,327.23,On Time,East,CourierB,346.27,4.52,1.0,1.0581853742016318
ORD10723,CUST2723,2025-06-24,2025-06-23 22:00:00,274.99,Delayed,West,CourierD,232.92,3.84,2.0,0.8470126186406778
ORD10724,CUST2724,2025-06-03,2025-06-03 00:00:00,35.83,On Time,East,CourierD,51.34,0.71,0.0,1.4328774769746024
ORD10725,CUST2725,2025-06-17,2025-06-16 22:00:00,258.69,On Time,East,CourierC,368.02,5.54,2.0,1.422629401986934
ORD10726,CUST2726,2025-06-03,2025-06-02 22:00:00,404.17,On Time,West,CourierA,405.13,7.4,2.0,1.0023752381423658
ORD10727,CUST2727,2025-06-16,2025-06-15 21:00:00,232.32,On Time,East,CourierA,192.33,3.96,3.0,0.8278667355371901
ORD10728,CUST2728,2025-06-04,2025-06-03 20:00:00,30.72,On Time,North,CourierB,38.0,0.73,4.0,1.2369791666666667
ORD10729,CUST2729,2025-06-18,2025-06-18 00:00:00,394.21,On Time,South,CourierC,211.58,5.66,0.0,0.5367190076355243
ORD10730,CUST2730,2025-06-17,2025-06-16 22:00:00,104.68,On Time,East,CourierC,102.04,1.93,2.0,0.9747802827665265
ORD10731,CUST2731,2025-06-07,2025-06-07 00:00:00,133.02,Delayed,West,CourierD,111.25,2.85,0.0,0.8363403999398586
ORD10732,CUST2732,2025-06-24,2025-06-23 23:00:00,86.53,On Time,South,CourierD,122.92,2.45,1.0,1.4205477868947185
ORD10733,CUST2733,2025-06-23,2025-06-22 21:00:00,168.46,On Time,West,CourierD,86.25,4.02,3.0,0.5119909770865487
ORD10734,CUST2734,2025-06-30,2025-06-29 23:00:00,379.59,On Time,South,CourierB,399.64,4.9,1.0,1.0528201480544799
ORD10735,CUST2735,2025-06-05,2025-06-05 00:00:00,262.1,On Time,South,CourierB,325.18,5.79,0.0,1.2406714994276993
ORD10736,CUST2736,2025-06-12,2025-06-12 00:00:00,106.42,On Time,East,CourierD,104.83,2.77,0.0,0.9850591993986092
ORD10737,CUST2737,2025-06-17,2025-06-16 20:00:00,439.53,On Time,North,CourierC,257.3,8.29,4.0,0.585398038814188
ORD10738,CUST2738,2025-06-23,2025-06-22 22:00:00,440.39,On Time,East,CourierB,648.46,9.71,2.0,1.4724675855491725
ORD10739,CUST2739,2025-06-13,2025-06-12 22:00:00,435.94,Delayed,West,CourierC,443.79,13.73,2.0,1.0180070651924578
ORD10740,CUST2740,2025-06-23,2025-06-22 23:00:00,123.2,Delayed,West,CourierC,137.27,2.67,1.0,1.1142045454545455
ORD10741,CUST2741,2025-06-25,2025-06-24 21:00:00,228.36,On Time,South,CourierA,168.21,3.99,3.0,0.736600105097215
ORD10742,CUST2742,2025-06-03,2025-06-02 22:00:00,492.57,On Time,South,CourierD,484.44,8.55,2.0,0.9834947317132591
ORD10743,CUST2743,2025-06-09,2025-06-08 20:00:00,387.15,Delayed,North,CourierA,359.72,8.09,4.0,0.9291489086917217
ORD10744,CUST2744,2025-06-30,2025-06-29 23:00:00,18.45,On Time,East,CourierD,10.61,0.35,1.0,0.5750677506775068
ORD10745,CUST2745,2025-06-17,2025-06-16 23:00:00,37.28,Delayed,West,CourierD,22.6,0.48,1.0,0.6062231759656652
ORD10746,CUST2746,2025-06-17,2025-06-16 20:00:00,234.65,On Time,South,CourierC,313.84,4.8,4.0,1.337481355209887
ORD10747,CUST2747,2025-06-30,2025-06-29 21:00:00,455.06,On Time,North,CourierD,336.66,10.6,3.0,0.7398145299520943
ORD10748,CUST2748,2025-06-20,2025-06-19 20:00:00,271.66,On Time,West,CourierC,188.79,6.44,4.0,0.6949495693145843
ORD10749,CUST2749,2025-06-16,2025-06-15 21:00:00,251.42,On Time,South,CourierC,252.65,4.75,3.0,1.004892212234508
ORD10750,CUST2750,2025-06-25,2025-06-24 20:00:00,57.21,On Time,West,CourierD,72.59,0.84,4.0,1.2688341199091069
ORD10751,CUST2751,2025-06-22,2025-06-21 20:00:00,330.11,On Time,North,CourierC,185.5,8.19,4.0,0.5619339008209384
ORD10752,CUST2752,2025-06-13,2025-06-13 00:00:00,411.94,On Time,North,CourierC,443.58,6.29,0.0,1.0768073020342768
ORD10753,CUST2753,2025-06-27,2025-06-26 23:00:00,193.31,On Time,West,CourierC,119.7,6.22,1.0,0.6192126635973307
ORD10754,CUST2754,2025-06-19,2025-06-18 20:00:00,388.93,On Time,East,CourierB,208.65,7.63,4.0,0.5364718586892243
ORD10755,CUST2755,2025-06-17,2025-06-16 20:00:00,482.42,Delayed,West,CourierC,266.65,7.01,4.0,0.5527341320840761
ORD10756,CUST2756,2025-06-04,2025-06-03 22:00:00,105.86,On Time,South,CourierB,141.23,2.26,2.0,1.3341205365577176
ORD10757,CUST2757,2025-06-12,2025-06-11 23:00:00,264.05,On Time,East,CourierB,163.18,4.54,1.0,0.617989017231585
ORD10758,CUST2758,2025-06-29,2025-06-28 22:00:00,147.13,On Time,South,CourierC,80.21,3.66,2.0,0.5451641405559708
ORD10759,CUST2759,2025-06-09,2025-06-08 23:00:00,397.46,On Time,West,CourierC,372.78,5.92,1.0,0.9379057012026367
ORD10760,CUST2760,2025-06-19,2025-06-18 22:00:00,290.91,Delayed,East,CourierB,390.98,8.92,2.0,1.3439895500326562
ORD10761,CUST2761,2025-06-12,2025-06-11 20:00:00,319.12,On Time,South,CourierB,243.3,4.39,4.0,0.7624091250940086
ORD10762,CUST2762,2025-06-09,2025-06-08 20:00:00,399.97,On Time,West,CourierC,368.66,10.02,4.0,0.9217191289346701
ORD10763,CUST2763,2025-06-07,2025-06-07 00:00:00,201.01,On Time,West,CourierC,108.53,2.73,0.0,0.5399233868961744
ORD10764,CUST2764,2025-06-28,2025-06-27 22:00:00,457.97,On Time,East,CourierD,434.65,9.62,2.0,0.9490796340371639
ORD10765,CUST2765,2025-06-14,2025-06-13 21:00:00,268.85,On Time,West,CourierB,289.72,4.07,3.0,1.0776269295145993
ORD10766,CUST2766,2025-06-20,2025-06-20 00:00:00,83.19,Delayed,North,CourierB,89.09,1.81,0.0,1.070921985815603
ORD10767,CUST2767,2025-06-19,2025-06-18 22:00:00,349.47,On Time,South,CourierD,290.91,4.64,2.0,0.8324319684093056
ORD10768,CUST2768,2025-06-26,2025-06-25 22:00:00,397.66,On Time,South,CourierB,324.3,10.95,2.0,0.8155207966604637
ORD10769,CUST2769,2025-06-15,2025-06-15 00:00:00,161.8,On Time,West,CourierA,98.15,4.16,0.0,0.6066131025957973
ORD10770,CUST2770,2025-06-16,2025-06-15 20:00:00,429.3,On Time,West,CourierB,372.12,7.86,4.0,0.86680642907058
ORD10771,CUST2771,2025-06-21,2025-06-20 22:00:00,453.54,On Time,North,CourierD,271.89,13.3,2.0,0.5994840587379282
ORD10772,CUST2772,2025-06-05,2025-06-04 20:00:00,142.07,On Time,East,CourierA,179.95,3.57,4.0,1.2666291264869431
ORD10773,CUST2773,2025-06-03,2025-06-03 00:00:00,491.84,On Time,West,CourierC,721.17,6.37,0.0,1.4662695185426156
ORD10774,CUST2774,2025-06-12,2025-06-11 20:00:00,74.65,On Time,West,CourierD,109.74,0.95,4.0,1.4700602813127928
ORD10775,CUST2775,2025-06-25,2025-06-24 23:00:00,105.0,On Time,West,CourierD,143.33,2.15,1.0,1.365047619047619
ORD10776,CUST2776,2025-06-20,2025-06-19 21:00:00,96.19,On Time,West,CourierC,105.89,1.26,3.0,1.1008420833766503
ORD10777,CUST2777,2025-06-27,2025-06-26 22:00:00,447.52,On Time,South,CourierD,537.41,7.82,2.0,1.200862531283518
ORD10778,CUST2778,2025-06-21,2025-06-20 21:00:00,328.87,On Time,West,CourierB,258.23,7.56,3.0,0.7852038799525649
ORD10779,CUST2779,2025-06-04,2025-06-03 20:00:00,80.29,Delayed,South,CourierC,90.79,1.23,4.0,1.13077593722755
ORD10780,CUST2780,2025-06-21,2025-06-20 22:00:00,222.96,On Time,West,CourierD,213.07,3.54,2.0,0.9556422676713311
ORD10781,CUST2781,2025-06-23,2025-06-22 20:00:00,309.57,On Time,East,CourierC,304.0,3.9,4.0,0.98200730044901
ORD10782,CUST2782,2025-06-16,2025-06-15 23:00:00,46.31,On Time,North,CourierC,58.25,1.07,1.0,1.2578276830058301
ORD10783,CUST2783,2025-06-25,2025-06-25 00:00:00,441.8,On Time,East,CourierC,345.45,6.95,0.0,0.7819148936170213
ORD10784,CUST2784,2025-06-07,2025-06-06 22:00:00,402.78,On Time,West,CourierA,329.49,12.35,2.0,0.8180396246089677
ORD10785,CUST2785,2025-06-13,2025-06-12 23:00:00,255.08,On Time,West,CourierD,363.4,7.15,1.0,1.4246510898541633
ORD10786,CUST2786,2025-06-21,2025-06-20 23:00:00,483.73,On Time,West,CourierA,269.06,16.02,1.0,0.5562193785789593
ORD10787,CUST2787,2025-06-10,2025-06-09 22:00:00,211.79,On Time,East,CourierD,208.75,2.65,2.0,0.9856461589310166
ORD10788,CUST2788,2025-06-26,2025-06-25 20:00:00,492.13,On Time,West,CourierB,695.28,7.02,4.0,1.4127974315729583
ORD10789,CUST2789,2025-06-07,2025-06-06 23:00:00,335.62,On Time,East,CourierB,372.66,4.84,1.0,1.11036291043442
ORD10790,CUST2790,2025-06-14,2025-06-13 21:00:00,319.16,On Time,South,CourierB,333.97,5.75,3.0,1.0464030580273218
ORD10791,CUST2791,2025-06-26,2025-06-25 23:00:00,87.15,On Time,North,CourierD,65.34,1.94,1.0,0.7497418244406197
ORD10792,CUST2792,2025-06-05,2025-06-04 20:00:00,441.55,Delayed,North,CourierC,372.35,11.75,4.0,0.8432793568112332
ORD10793,CUST2793,2025-06-03,2025-06-02 20:00:00,216.61,On Time,East,CourierC,292.87,4.9,4.0,1.3520613083421817
ORD10794,CUST2794,2025-06-23,2025-06-22 21:00:00,85.31,On Time,South,CourierA,90.36,1.75,3.0,1.0591958738717617
ORD10795,CUST2795,2025-06-29,2025-06-28 23:00:00,11.24,On Time,East,CourierA,11.41,0.17,1.0,1.0151245551601424
ORD10796,CUST2796,2025-06-11,2025-06-10 20:00:00,282.08,Delayed,South,CourierB,169.13,4.95,4.0,0.5995816789563244
ORD10797,CUST2797,2025-06-11,2025-06-10 22:00:00,266.06,On Time,West,CourierA,137.29,7.85,2.0,0.5160114259941366
ORD10798,CUST2798,2025-06-18,2025-06-18 00:00:00,361.08,On Time,South,CourierD,528.51,11.68,0.0,1.4636922565636425
ORD10799,CUST2799,2025-06-15,2025-06-15 00:00:00,445.68,On Time,South,CourierD,390.86,12.69,0.0,0.8769969484832166
ORD10800,CUST2800,2025-06-12,2025-06-12 00:00:00,44.31,On Time,South,CourierA,48.88,0.88,0.0,1.1031369893929135
ORD10801,CUST2801,2025-06-09,2025-06-08 23:00:00,367.09,On Time,North,CourierA,212.81,4.79,1.0,0.5797215941594704
ORD10802,CUST2802,2025-06-10,2025-06-09 21:00:00,97.77,On Time,South,CourierA,115.67,1.58,3.0,1.1830827452183696
ORD10803,CUST2803,2025-06-26,2025-06-25 20:00:00,429.8,On Time,West,CourierA,615.72,6.13,4.0,1.43257328990228
ORD10804,CUST2804,2025-06-12,2025-06-11 22:00:00,410.44,On Time,West,CourierB,441.5,7.7,2.0,1.075674885488744
ORD10805,CUST2805,2025-06-17,2025-06-16 22:00:00,272.69,Delayed,West,CourierB,170.74,5.67,2.0,0.6261322380725366
ORD10806,CUST2806,2025-06-29,2025-06-28 23:00:00,356.57,On Time,South,CourierA,385.71,10.07,1.0,1.0817230838264575
ORD10807,CUST2807,2025-06-06,2025-06-06 00:00:00,160.6,On Time,East,CourierD,203.38,2.18,0.0,1.2663760896637608
ORD10808,CUST2808,2025-06-07,2025-06-06 23:00:00,238.23,On Time,East,CourierB,215.94,3.44,1.0,0.9064349578138774
ORD10809,CUST2809,2025-06-14,2025-06-13 21:00:00,411.71,On Time,West,CourierD,568.09,10.72,3.0,1.3798304631901097
ORD10810,CUST2810,2025-06-13,2025-06-12 21:00:00,232.34,Delayed,North,CourierC,266.88,4.18,3.0,1.14866144443488
ORD10811,CUST2811,2025-06-08,2025-06-07 20:00:00,182.11,On Time,East,CourierD,254.82,3.35,4.0,1.3992641809895117
ORD10812,CUST2812,2025-06-10,2025-06-09 20:00:00,249.64,On Time,South,CourierA,280.47,4.08,4.0,1.1234978368851147
ORD10813,CUST2813,2025-06-09,2025-06-08 21:00:00,414.98,On Time,East,CourierC,261.97,5.37,3.0,0.6312834353462818
ORD10814,CUST2814,2025-06-18,2025-06-17 21:00:00,170.93,On Time,West,CourierB,138.4,2.9,3.0,0.8096881764464986
